matchID,season,battingTeam,bowlingTeam,innings,firstBatter,secondBatter,partnership,totalBallsFaced,fours,sixes,wicket,firstBatterRuns,firstBatterBallsFaced,firstBatterFours,firstBatterSixes,secondBatterRuns,secondBatterBallsFaced,secondBatterFours,secondBatterSixes
6480bb9825eb960aded1ff64,2022,,,2,A Manohar,WP Saha,14,14,2,0,1,12,12,2,0,2,2,0,0
6480bb9d76ba2d9dd45c74a8,2011,,,2,BJ Hodge,PA Patel,14,21,1,0,1,8,14,0,0,5,7,1,0
6480bb931e6d2b03141b586d,2017,,,2,G Gambhir,RV Uthappa,14,7,3,0,1,10,5,2,0,4,2,1,0
6480bb9929c7e430acd1ef18,2022,,,2,Kuldeep Yadav,SN Thakur,14,27,0,0,1,5,17,0,0,6,10,0,0
6480bba38ce35716815a1845,2016,,,1,G Gambhir,RV Uthappa,14,14,2,0,1,12,10,2,0,2,4,0,0
6480bb98adf21699eaa67796,2022,,,1,GJ Maxwell,V Kohli,14,10,1,0,1,3,3,0,0,7,7,1,0
6480bb931e6d2b03141b586d,2017,,,1,CH Morris,PJ Cummins,14,10,2,0,1,11,6,2,0,3,4,0,0
6480bb96e8ba017befb2bc8a,2020/21,,,1,K Rabada,P Dubey,14,11,0,1,1,12,7,0,1,2,4,0,0
6480bb9b46b4360184dc19f3,2007/08,,,2,DJ Hussey,LR Shukla,14,3,2,0,0,0,0,0,0,14,3,2,0
6480bb95fa6394e733c532a9,2018,,,1,CR Brathwaite,MK Pandey,14,11,0,1,1,3,4,0,0,9,7,0,1
6480bb99c26e725b7b6f1637,2023,,,1,DJ Hooda,KR Mayers,14,10,2,0,1,2,4,0,0,12,6,2,0
6480bba3b830360cf7031278,2016,,,1,Harbhajan Singh,JJ Bumrah,14,15,2,0,1,6,6,1,0,6,9,1,0
6480bb98f98edd45b1ccb406,2022,,,2,SP Narine,Shivam Mavi,14,9,2,0,1,12,7,2,0,1,2,0,0
6480bb9edd901481f13ce9ba,2012,,,1,Azhar Mahmood,PP Chawla,14,5,1,1,0,7,2,0,1,7,3,1,0
6480bba0b2a9d600114a43d7,2013,,,1,AM Nayar,KW Richardson,14,22,0,0,1,5,6,0,0,8,16,0,0
6480bba29fb420d92aef1d2a,2015,,,2,B Kumar,P Kumar,14,11,1,1,1,11,3,1,1,3,8,0,0
6480bb9f36da1a646c80be45,2013,,,2,A Nehra,M Morkel,14,9,3,0,1,1,5,0,0,13,4,3,0
6480bb99e909d98c8193bac5,2023,,,2,Abdul Samad,B Kumar,14,23,0,0,1,8,13,0,0,6,10,0,0
6480bb993e44f97eccb361fe,2023,,,2,Harpreet Brar,M Shahrukh Khan,14,6,1,1,1,6,4,1,0,7,2,0,1
6480bb9bca2c11520f5b3b9e,2007/08,,,2,RR Powar,S Sreesanth,14,6,3,0,0,12,4,3,0,0,2,0,0
6480bb9a0474602f26069e45,2007/08,,,1,GC Smith,YK Pathan,14,11,0,1,1,4,6,0,0,8,5,0,1
6480bb97aed297ca9686c94a,2021,,,1,M Shahrukh Khan,Mohammed Shami,14,14,1,0,1,8,7,1,0,4,7,0,0
6480bb9ec90f99c5ea40b014,2012,,,1,MK Tiwary,Shakib Al Hasan,14,10,1,0,1,10,7,1,0,4,3,0,0
6480bb9618b5973b98c0ba18,2019,,,1,MJ Guptill,MK Pandey,14,17,2,0,1,5,7,1,0,9,10,1,0
6480bba2db1e2def1b597ed3,2015,,,2,Anureet Singh,SN Thakur,14,8,1,1,0,8,3,0,1,6,5,1,0
6480bb9f3700dfaa08e18c43,2012,,,1,AC Gilchrist,DJ Hussey,14,12,2,0,1,4,3,1,0,9,9,1,0
6480bba0da054e3d917f71fb,2013,,,1,AM Rahane,R Dravid,14,19,2,0,1,9,10,1,0,5,9,1,0
6480bb9c8c6c106c6ffbeae4,2009/10,,,2,AB de Villiers,V Sehwag,14,11,1,0,1,12,6,1,0,2,5,0,0
6480bb9c50838010977c168c,2009,,,1,PA Patel,SK Raina,14,12,2,0,1,7,6,1,0,7,6,1,0
6480bb9a9801c2dda3fe88e9,2007/08,,,2,MF Maharoof,MK Tiwary,14,8,2,0,1,5,4,0,0,9,4,2,0
6480bba278153a5979e31ec9,2016,,,2,DJ Bravo,SK Raina,14,12,1,0,1,7,6,1,0,6,6,0,0
6480bb9e56c724ba25b94666,2011,,,2,Harbhajan Singh,KA Pollard,14,9,1,1,1,12,7,1,1,2,2,0,0
6480bba133267f04941acf7d,2014,,,1,AJ Finch,S Dhawan,14,9,2,0,1,8,8,1,0,4,1,1,0
6480bb9822eeb0c1c117f221,2021,,,1,PP Shaw,SS Iyer,14,13,0,2,1,13,5,0,2,1,8,0,0
6480bba1568e0f3990191600,2014,,,1,AB de Villiers,JA Morkel,14,4,0,2,1,14,4,0,2,0,0,0,0
6480bb9996eb97dd08b62f78,2023,,,1,F du Plessis,KD Karthik,14,7,0,2,1,13,5,0,2,1,2,0,0
6480bba2ad3f26917361061f,2016,,,1,D Wiese,KM Jadhav,14,11,1,0,0,5,4,0,0,7,7,1,0
6480bb93d9581d69657887c3,2017,,,2,A Mishra,RR Pant,14,17,0,1,1,6,12,0,0,8,5,0,1
6480bb9516b0dbc1972e5c3c,2018,,,2,H Klaasen,K Gowtham,14,12,1,0,0,5,5,0,0,9,7,1,0
6480bba296f606ef91305124,2016,,,1,DJ Hooda,EJG Morgan,14,22,0,0,1,6,11,0,0,7,11,0,0
6480bba1551dc12c8f2a7038,2014,,,1,M Vijay,Q de Kock,14,15,2,0,1,4,6,0,0,10,9,2,0
6480bb9d867c041656e9a75f,2009/10,,,1,G Gambhir,M Manhas,14,16,2,0,1,3,8,0,0,11,8,2,0
6480bb9ab34d149420eae546,2023,,,1,KS Sharma,Q de Kock,14,15,0,1,1,3,5,0,0,11,10,0,1
6480bb9ba6cd609c32579bde,2009,,,2,AM Nayar,SR Tendulkar,14,12,1,1,1,1,2,0,0,12,10,1,1
6480bba071a7a0cbb02d505a,2013,,,1,DA Warner,IK Pathan,14,16,1,0,1,5,6,1,0,7,10,0,0
6480bb95833c06e6c5119173,2019,,,2,AD Russell,KD Karthik,14,8,1,1,1,1,2,0,0,11,6,1,1
6480bb99b35dc0981e512451,2022,,,2,MS Wade,Shubman Gill,14,17,0,1,1,8,10,0,1,1,7,0,0
6480bba2e3610f863b52b887,2016,,,2,MS Dhoni,SPD Smith,14,11,2,0,1,5,4,1,0,8,7,1,0
6480bb96686655f09172741d,2020/21,,,1,S Dhawan,SS Iyer,14,18,1,0,1,7,11,0,0,7,7,1,0
6480bb9d86effd7e5e6a5261,2011,,,2,MA Agarwal,V Kohli,14,21,2,0,1,5,11,1,0,9,10,1,0
6480bb94566b0cf89fca84f9,2018,,,1,F du Plessis,SR Watson,14,21,0,1,1,4,6,0,0,9,15,0,1
6480bba1017a98eead1ec861,2015,,,2,AR Patel,DA Miller,14,5,0,2,1,1,1,0,0,13,4,0,2
6480bb96d1b3bea0aa2127e4,2020/21,,,2,SP Narine,Shubman Gill,14,16,1,1,1,7,5,0,1,7,11,1,0
6480bb9ab34d149420eae546,2023,,,1,K Gowtham,Naveen-ul-Haq,14,7,1,1,0,11,4,1,1,2,3,0,0
6480bb981b01a21305fd65d5,2022,,,1,AS Joseph,B Sai Sudharsan,14,11,1,0,0,4,5,0,0,8,6,1,0
6480bb99b3179a9346d8883c,2022,,,1,HE van der Dussen,TA Boult,14,11,1,0,0,9,8,1,0,3,3,0,0
6480bb9d9f4551d7ec79c951,2009/10,,,2,M Vijay,SK Raina,14,7,3,0,1,5,2,1,0,8,5,2,0
6480bba2b341a081c069198d,2015,,,2,AM Rahane,SR Watson,14,12,2,0,1,4,7,0,0,10,5,2,0
6480bb9c5ec0713155cad138,2009/10,,,1,A Symonds,RG Sharma,14,11,1,0,1,4,7,0,0,6,4,1,0
6480bb95c28e7980e1768064,2018,,,1,MS Dhoni,SK Raina,14,9,0,0,1,7,4,0,0,4,5,0,0
6480bb99bb362e3714226928,2022,,,2,DJ Hooda,KL Rahul,14,19,1,1,1,6,5,1,0,8,14,0,1
6480bb9b2e179d359c1d446d,2009,,,2,G Gambhir,TM Dilshan,14,11,3,0,1,8,5,2,0,4,6,1,0
6480bba250b404cdcbff22c8,2015,,,1,MM Sharma,R Ashwin,14,8,0,1,1,2,2,0,0,11,6,0,1
6480bb9eb14c6138aebfbf98,2012,,,1,AD Mascarenhas,P Dogra,14,15,1,0,1,9,10,1,0,5,5,0,0
6480bb96f8379d02d3435ceb,2020/21,,,1,AD Russell,RA Tripathi,14,8,1,1,1,2,4,0,0,12,4,1,1
6480bba31cc11024436836b5,2016,,,2,Q de Kock,SV Samson,14,19,1,0,1,8,8,1,0,6,11,0,0
6480bb9a1a3e8cef5633f4e6,2023,,,1,AK Markram,Sanvir Singh,14,6,1,1,0,9,3,0,1,4,3,1,0
6480bb97372fc5d5ef4c436a,2021,,,2,CH Morris,DA Miller,14,6,0,2,1,1,2,0,0,13,4,0,2
6480bb9f014bd6e0ac2b51a8,2013,,,1,DA Warner,V Sehwag,14,8,2,0,0,7,5,1,0,5,3,1,0
6480bb99fe078839da40e7ab,2023,,,1,JJ Roy,RK Singh,14,12,1,1,1,8,4,0,1,6,8,1,0
6480bb98e87e6f83b61088ea,2022,,,2,CJ Jordan,MS Dhoni,14,8,1,1,1,2,2,0,0,11,6,1,1
6480bba16af3f513920ef499,2015,,,2,MK Pandey,YK Pathan,14,15,0,0,1,8,8,0,0,6,7,0,0
6480bb977453ebef15f59e25,2021,,,2,PP Shaw,RR Pant,14,10,1,1,1,0,5,0,0,12,5,1,1
6480bba154ce29a67e4752df,2015,,,1,KD Karthik,V Kohli,14,14,0,1,1,5,6,0,0,8,8,0,1
6480bb94ebff9a116f68560b,2018,,,2,KS Williamson,S Dhawan,14,12,2,0,1,11,9,2,0,2,3,0,0
6480bb9ddcbb8fbbad6614c8,2009/10,,,1,KD Karthik,PD Collingwood,14,20,0,0,1,6,14,0,0,2,6,0,0
6480bba0cdc200ad3ab8fbf5,2014,,,2,CM Gautam,Z Khan,14,6,1,1,0,6,3,1,0,7,3,0,1
6480bba0295edd6084b9503b,2014,,,2,JP Faulkner,STR Binny,14,6,3,0,0,8,2,2,0,6,4,1,0
6480bba1abec4894f2f69a35,2014,,,2,CH Gayle,PA Patel,14,21,2,0,1,4,7,0,0,10,14,2,0
6480bb9aa64355ce98da1141,2007/08,,,1,R Dravid,Z Khan,14,7,3,0,1,14,6,3,0,0,1,0,0
6480bb9bc80883a975281815,2009,,,2,T Henderson,YK Pathan,14,13,0,1,1,9,5,0,1,4,8,0,0
6480bb958f737f809dfb65e1,2019,,,1,AR Patel,I Sharma,14,4,0,2,0,14,4,0,2,0,0,0,0
6480bb9c12f907c7b81b11a9,2009,,,2,J Botha,NK Patel,14,12,3,0,1,8,6,2,0,6,6,1,0
6480bb9d91920239b62f48ad,2009/10,,,1,KP Pietersen,RV Uthappa,14,10,0,1,1,10,6,0,1,3,4,0,0
6480bb94c5d20726ee59d3d6,2017,,,1,AB de Villiers,Mandeep Singh,14,11,2,0,1,10,8,2,0,4,3,0,0
6480bba2aecb4103bab63c15,2016,,,1,JA Morkel,MS Dhoni,14,6,0,2,1,13,4,0,2,1,2,0,0
6480bb99af95c6c90c4c3924,2023,,,2,MA Agarwal,RA Tripathi,14,12,1,0,1,5,7,0,0,7,5,1,0
6480bb9a2b33e06f46eed54f,2023,,,1,JJ Roy,Rahmanullah Gurbaz,14,14,3,0,1,10,8,2,0,4,6,1,0
6480bb9763013a01eae041f2,2020/21,,,2,DA Warner,PK Garg,14,11,1,0,1,6,4,1,0,8,7,0,0
6480bb9bb070eb19f9ac8a76,2007/08,,,2,LPC Silva,Y Venugopal Rao,14,7,2,0,1,13,5,2,0,1,2,0,0
6480bb9e6d7f7f691dde322d,2012,,,1,KD Karthik,RG Sharma,14,16,0,1,1,2,6,0,0,11,10,0,1
6480bb9623a26d3fbfe59f25,2020/21,,,1,GJ Maxwell,KL Rahul,14,13,1,0,1,5,6,0,0,9,7,1,0
6480bb9a1a3ab2ab8297871d,2007/08,,,2,GC Smith,SR Watson,14,15,1,0,1,10,9,1,0,4,6,0,0
6480bba03a099a1a2e9c3dc5,2013,,,2,CM Gautam,M Morkel,14,5,0,2,1,1,1,0,0,13,4,0,2
6480bb95fa6394e733c532a9,2018,,,1,MK Pandey,S Dhawan,14,14,2,0,1,12,10,2,0,2,4,0,0
6480bb94009d0662ee94f07b,2018,,,2,B Stanlake,DJ Hooda,14,6,1,1,0,5,2,1,0,8,4,0,1
6480bb9809c62ba77e5df472,2021,,,1,AB de Villiers,GJ Maxwell,14,12,1,0,1,11,9,1,0,3,3,0,0
6480bb9e41b781523bd5aafe,2012,,,1,BB McCullum,JH Kallis,14,10,3,0,1,9,7,2,0,4,3,1,0
6480bba141bcb000fa6fe2a4,2015,,,2,CJ Anderson,UBT Chand,14,20,1,0,1,6,12,1,0,7,8,0,0
6480bb9ab34d149420eae546,2023,,,2,RK Singh,SN Thakur,14,12,0,1,1,10,5,0,1,3,7,0,0
6480bb99f47261f111a6cc1a,2023,,,2,C Green,SA Yadav,14,14,0,1,1,10,10,0,1,4,4,0,0
6480bb9541caaeddc9ddaac3,2019,,,2,JC Buttler,SV Samson,14,16,2,0,1,6,6,1,0,8,10,1,0
6480bb9c37b72d7a51019794,2009/10,,,2,M Morkel,SK Trivedi,14,8,2,0,1,2,2,0,0,9,6,2,0
6480bb9c89e2e8ecb04f94cb,2009/10,,,2,KD Karthik,M Manhas,14,15,1,0,1,6,7,0,0,8,8,1,0
6480bb94c2dcb1007bf6788b,2017,,,1,P Negi,S Aravind,14,15,1,0,1,8,9,1,0,4,6,0,0
6480bb9698a1d9136a13faf6,2020/21,,,1,CH Gayle,KL Rahul,14,19,1,0,1,7,9,0,0,7,10,1,0
6480bba0be153677ce53c58e,2014,,,2,AR Patel,GJ Maxwell,14,9,3,0,1,2,3,0,0,12,6,3,0
6480bb97493381c4d7dc7bf4,2021,,,1,JC Buttler,M Vohra,14,15,3,0,1,8,8,2,0,6,7,1,0
6480bba3b818a7cff6fe4f89,2016,,,2,JO Holder,R Sathish,14,12,1,0,1,6,6,1,0,6,6,0,0
6480bba0cdc200ad3ab8fbf5,2014,,,2,KA Pollard,RG Sharma,14,14,1,0,1,10,8,1,0,4,6,0,0
6480bb9a1a3ab2ab8297871d,2007/08,,,2,GC Smith,Kamran Akmal,14,13,1,1,1,0,4,0,0,12,9,1,1
6480bb94dfad571ef76493a9,2017,,,1,KK Nair,RR Pant,14,9,2,1,1,14,6,2,1,0,3,0,0
6480bb94704f6dfeb7f4d270,2017,,,2,C de Grandhomme,CR Woakes,14,11,0,1,0,6,5,0,0,8,6,0,1
6480bb9cdf6c63fec90a42df,2009/10,,,1,AD Mathews,LR Shukla,14,13,2,0,1,2,6,0,0,10,7,2,0
6480bba2557febf92f9f79ab,2015,,,1,F du Plessis,MS Dhoni,14,12,0,0,1,6,6,0,0,3,6,0,0
6480bb9f02801d2090cdba0d,2012,,,1,B Kumar,M Manhas,14,10,1,0,0,10,6,1,0,3,4,0,0
6480bb9eb2690fb1ed356b42,2011,,,2,JP Duminy,S Sohal,14,16,0,1,1,4,8,0,0,9,8,0,1
6480bb9e05381e16815803e9,2011,,,1,DJ Hussey,KD Karthik,14,11,1,0,1,4,5,0,0,9,6,1,0
6480bb9b69f390d624466843,2007/08,,,1,SC Ganguly,Salman Butt,14,16,2,0,1,2,8,0,0,10,8,2,0
6480bb9bca2c11520f5b3b9e,2007/08,,,1,PA Patel,S Vidyut,14,14,2,0,1,7,7,1,0,6,7,1,0
6480bb9d967f5a4cfbd8c74d,2011,,,1,JR Hopes,TR Birt,14,16,0,0,1,4,5,0,0,8,11,0,0
6480bba0c1c8569f19cc70f0,2013,,,1,BJ Hodge,STR Binny,14,7,1,1,1,1,2,0,0,13,5,1,1
6480bb9774a44376e3b5eb6f,2021,,,2,KL Rahul,N Pooran,14,11,0,1,1,2,4,0,0,12,7,0,1
6480bb980095555db76d49cb,2022,,,2,KD Karthik,V Kohli,14,8,0,1,1,7,2,0,1,7,6,0,0
6480bba1b85900d7d83de308,2014,,,1,MC Henriques,NV Ojha,14,4,1,1,1,0,1,0,0,13,3,1,1
6480bb93d9581d69657887c3,2017,,,1,KM Jadhav,SR Watson,14,17,0,1,1,10,10,0,1,4,7,0,0
6480bb94640655c49683aee1,2018,,,2,AM Rahane,RA Tripathi,14,14,1,0,1,4,6,0,0,9,8,1,0
6480bb9c58b62383739c022e,2009,,,1,AM Rahane,YV Takawale,14,21,1,0,1,3,7,0,0,10,14,1,0
6480bb9c757dbd7f92b1130a,2009/10,,,1,KAJ Roach,RG Sharma,14,13,1,0,1,10,8,1,0,4,5,0,0
6480bb9f302200e3bc89464e,2012,,,1,CA Lynn,JP Duminy,14,18,1,0,1,6,9,1,0,7,9,0,0
6480bba0cdc200ad3ab8fbf5,2014,,,2,AP Tare,CJ Anderson,14,16,2,0,1,13,14,2,0,1,2,0,0
6480bba3b818a7cff6fe4f89,2016,,,1,B Kumar,Bipul Sharma,14,6,0,2,1,0,1,0,0,14,5,0,2
6480bb94f1c027945eeb8b10,2017,,,1,S Dhawan,Yuvraj Singh,14,15,1,0,1,3,4,0,0,9,11,1,0
6480bb9edbd8851db7e06741,2012,,,2,DT Christian,S Dhawan,14,15,1,0,1,3,4,0,0,10,11,1,0
6480bb97aed297ca9686c94a,2021,,,1,CH Gayle,KL Rahul,14,13,3,0,1,10,8,2,0,4,5,1,0
6480bb95ff5da0069bc5274e,2018,,,2,AJ Finch,KL Rahul,14,6,0,2,1,1,1,0,0,13,5,0,2
6480bb9adb5d9ca80cb1c6a0,2023,,,2,AK Markram,RA Tripathi,14,9,1,1,1,6,4,1,0,7,5,0,1
6480bb9ef18c54e7aafdd223,2012,,,2,Bipul Sharma,P Dogra,14,14,0,1,1,10,8,0,1,4,6,0,0
6480bb98adf21699eaa67796,2022,,,1,HV Patel,KD Karthik,14,5,0,2,1,0,0,0,0,14,5,0,2
6480bb9edd901481f13ce9ba,2012,,,1,N Saini,PC Valthaty,14,16,1,0,1,14,12,1,0,0,4,0,0
6480bb9baa08d0494c0b8dc3,2007/08,,,2,Abdur Razzak,R Dravid,14,8,2,1,0,0,2,0,0,14,6,2,1
6480bb956e3f7f62e4b24c01,2019,,,2,RR Pant,SE Rutherford,14,8,1,1,1,3,3,0,0,11,5,1,1
6480bb99b35dc0981e512451,2022,,,1,R Parag,TA Boult,14,10,0,1,1,3,3,0,0,11,7,0,1
6480bb9d40fc01528c7b7270,2009/10,,,1,AC Voges,YK Pathan,14,9,2,0,1,2,6,0,0,8,3,2,0
6480bba0b46cf5430edef3f5,2014,,,2,SA Yadav,YK Pathan,14,6,3,0,0,13,5,3,0,1,1,0,0
6480bb9affabe4960a987464,2007/08,,,1,AA Noffke,P Kumar,14,13,2,0,1,8,8,1,0,4,5,1,0
6480bb93ff8d1f4cd07859ce,2017,,,2,SV Samson,SW Billings,14,11,3,0,1,0,2,0,0,13,9,3,0
6480bba280f09c38002cf14b,2015,,,2,DA Miller,GJ Bailey,14,3,2,1,0,14,3,2,1,0,0,0,0
6480bb9aab9770e7260312df,2007/08,,,1,VVS Laxman,Y Venugopal Rao,14,19,2,0,1,2,6,0,0,12,13,2,0
6480bb958f737f809dfb65e1,2019,,,1,AR Patel,CH Morris,14,13,0,1,1,4,7,0,0,9,6,0,1
6480bb9e28b7a946a6921fa6,2011,,,2,JEC Franklin,RG Sharma,14,16,1,0,1,5,7,0,0,9,9,1,0
6480bb983ad1bab18d1d8774,2022,,,1,AM Rahane,VR Iyer,14,19,1,0,1,3,5,0,0,10,14,1,0
6480bb9341152e168005ccc9,2017,,,1,Mandeep Singh,V Kohli,14,11,1,1,1,0,3,0,0,14,8,1,1
6480bb97ea8bfb43e3f7515f,2020/21,,,1,MP Stoinis,RR Pant,14,6,2,0,0,5,3,1,0,5,3,1,0
6480bba2e30bef1d7b3bb753,2015,,,2,SN Khan,V Kohli,14,3,2,1,0,0,0,0,0,14,3,2,1
6480bba0c63a6317296391b7,2013,,,1,Harbhajan Singh,MG Johnson,13,10,1,1,1,11,3,1,1,2,7,0,0
6480bb9a365c63af4b3de24c,2023,,,2,Kuldeep Yadav,Mukesh Kumar,13,16,0,0,0,6,9,0,0,6,7,0,0
6480bb9ba9d43057d652a5fe,2009,,,1,KC Sangakkara,WA Mota,13,11,0,0,1,3,5,0,0,5,6,0,0
6480bb9e32ed1b9e077b8c11,2011,,,1,AS Raut,DH Yagnik,13,10,0,0,0,3,5,0,0,2,5,0,0
6480bba0fbf5f1671e1e557e,2013,,,1,Mandeep Singh,SE Marsh,13,15,2,0,1,7,8,1,0,6,7,1,0
6480bb9c9e328ac30bcaf6b0,2009/10,,,2,KA Pollard,SS Tiwary,13,9,1,0,1,3,2,0,0,8,7,1,0
6480bba2db1e2def1b597ed3,2015,,,1,MA Agarwal,SS Tiwary,13,8,2,0,0,7,4,1,0,5,4,1,0
6480bba255079696d5cfa453,2015,,,2,DA Miller,WP Saha,13,15,2,0,1,7,9,1,0,6,6,1,0
6480bba273adb498d96b27a9,2016,,,2,R Sathish,RV Uthappa,13,13,1,0,1,6,7,1,0,7,6,0,0
6480bba163bd0c619365a16b,2015,,,1,JP Duminy,Yuvraj Singh,13,10,0,1,1,10,6,0,1,2,4,0,0
6480bba0f1ebf9ff255e1c91,2013,,,2,DJG Sammy,DW Steyn,13,7,2,0,1,11,5,2,0,2,2,0,0
6480bb9a0474602f26069e45,2007/08,,,2,M Ntini,MS Gony,13,14,2,0,1,11,12,2,0,1,2,0,0
6480bb9b724406459cd357c9,2007/08,,,2,CL White,V Kohli,13,3,2,0,1,0,0,0,0,8,3,2,0
6480bba2a215721aadf7a90a,2015,,,1,BB McCullum,P Negi,13,6,1,1,1,11,4,1,1,2,2,0,0
6480bb9b6ded6d116cfe02ee,2009,,,2,JP Duminy,S Dhawan,13,11,1,0,1,1,1,0,0,12,10,1,0
6480bb94ca3c1b1eac5e8dd3,2018,,,1,Ishan Kishan,RG Sharma,13,10,0,1,1,4,3,0,0,8,7,0,1
6480bb9fd26b695cee9d8761,2013,,,2,BJ Hodge,DH Yagnik,13,9,2,0,1,1,1,0,0,12,8,2,0
6480bb9b09e6c98206422ae5,2009,,,2,AD Mascarenhas,AS Raut,13,10,1,0,1,10,7,1,0,1,3,0,0
6480bba255079696d5cfa453,2015,,,2,M Vijay,WP Saha,13,10,0,1,1,1,5,0,0,7,5,0,1
6480bba37e4fcb8af147f79b,2016,,,2,KK Nair,RR Pant,13,18,1,0,1,9,9,1,0,4,9,0,0
6480bba2563745309ee2bdfb,2016,,,1,BB McCullum,DR Smith,13,10,1,1,1,1,3,0,0,11,7,1,1
6480bba0ffae8617ee64bd19,2013,,,2,DA Warner,IK Pathan,13,10,0,0,1,8,7,0,0,3,3,0,0
6480bb969d80bbba2884b855,2020/21,,,1,D Padikkal,JR Philippe,13,17,2,0,1,5,8,1,0,8,9,1,0
6480bb9c89e2e8ecb04f94cb,2009/10,,,2,AB de Villiers,KD Karthik,13,13,1,0,1,2,5,0,0,10,8,1,0
6480bb94605dacb25c83dc35,2018,,,1,AJ Tye,R Ashwin,13,10,0,0,1,1,5,0,0,4,5,0,0
6480bb9836d24b9817a35f7d,2022,,,1,E Lewis,Q de Kock,13,14,2,0,1,6,5,1,0,7,9,1,0
6480bb990b96e91d3fbf421b,2022,,,2,JC Buttler,SO Hetmyer,13,8,0,1,0,11,5,0,1,2,3,0,0
6480bb9c8cbb5dec60b7d50a,2009/10,,,2,A Symonds,RG Sharma,13,9,1,0,1,5,3,0,0,8,6,1,0
6480bba373508e4f3f4be6c0,2016,,,2,IK Pathan,MS Dhoni,13,20,0,0,1,6,6,0,0,5,14,0,0
6480bba06e8cb70fb4bdc83e,2013,,,2,A Ashish Reddy,CL White,13,8,0,1,1,3,3,0,0,9,5,0,1
6480bba1e64915b9e7c849ca,2014,,,1,KP Pietersen,M Vijay,13,15,2,0,1,7,7,1,0,5,8,1,0
6480bb9ef7c6084992b7cdf8,2012,,,1,KP Pietersen,V Sehwag,13,15,2,0,1,7,11,1,0,6,4,1,0
6480bb9c620c92d09ba1b6b9,2009,,,1,A Symonds,DR Smith,13,12,1,0,1,9,6,1,0,3,6,0,0
6480bb99f816e64203e3c687,2023,,,2,Mandeep Singh,Rahmanullah Gurbaz,13,7,1,1,1,2,4,0,0,11,3,1,1
6480bb9541caaeddc9ddaac3,2019,,,1,KM Jadhav,SK Raina,13,7,3,0,1,8,3,2,0,5,4,1,0
6480bb984f6c41cd28aa0353,2022,,,2,Abhishek Sharma,RA Tripathi,13,10,1,0,1,5,6,1,0,4,4,0,0
6480bb966f48b8ee03e6dff5,2020/21,,,1,DL Chahar,SM Curran,13,13,0,1,1,0,5,0,0,9,8,0,1
6480bb9fc28e897b3c53f359,2012,,,2,KD Karthik,RG Sharma,13,11,1,0,1,6,4,1,0,7,7,0,0
6480bb9affabe4960a987464,2007/08,,,1,P Kumar,Z Khan,13,12,0,1,1,8,4,0,1,3,8,0,0
6480bb97b97c36ac8be3582f,2021,,,1,GJ Maxwell,HV Patel,13,5,0,1,1,10,5,0,1,0,0,0,0
6480bb9837deb0fb66704166,2022,,,2,E Lewis,Q de Kock,13,17,1,0,1,5,13,0,0,6,4,1,0
6480bb9bbb0ec0266749f518,2007/08,,,1,B Chipli,W Jaffer,13,12,2,0,1,10,7,2,0,3,5,0,0
6480bb9938b659481e3ab6dc,2022,,,2,HH Pandya,MS Wade,13,11,2,0,1,7,4,1,0,5,7,1,0
6480bb9384cbae8edee3707f,2017,,,2,CH Morris,PJ Cummins,13,8,1,0,0,7,3,1,0,4,5,0,0
6480bba278153a5979e31ec9,2016,,,2,JP Faulkner,SK Raina,13,6,2,0,1,6,3,1,0,6,3,1,0
6480bba1dd2f8125fc8b203f,2014,,,2,CA Pujara,V Sehwag,13,13,2,0,1,9,11,2,0,1,2,0,0
6480bb9b69f8ace7659e486d,2009,,,1,PA Patel,SK Raina,13,14,1,1,1,0,6,0,0,13,8,1,1
6480bba2965d1d15aa6f723e,2016,,,2,KD Karthik,RA Jadeja,13,15,1,0,1,9,8,1,0,4,7,0,0
6480bb965f597c872396f67c,2020/21,,,1,CV Varun,LH Ferguson,13,8,0,1,1,2,4,0,0,8,4,0,1
6480bb95b84f125c6212267a,2019,,,2,PA Patel,SO Hetmyer,13,12,2,0,1,11,8,2,0,2,4,0,0
6480bb9827e9fb920cf62809,2021,,,2,KD Karthik,N Rana,13,9,2,0,1,7,4,1,0,6,5,1,0
6480bb9448fe25ec89c5fcff,2017,,,1,N Rana,RG Sharma,13,14,1,0,1,7,7,1,0,5,7,0,0
6480bb9fe3bc767415c60bfa,2012,,,1,LRPL Taylor,P Negi,13,12,0,1,1,11,8,0,1,2,4,0,0
6480bb9b17739118ee6c3bd0,2007/08,,,1,Umar Gul,WP Saha,13,6,0,2,1,7,4,0,1,6,2,0,1
6480bba1f2392e6761d39d66,2014,,,2,AT Rayudu,KA Pollard,13,7,1,1,1,1,1,0,0,12,6,1,1
6480bb984f0f3dc0df6d4531,2022,,,1,M Ashwin,TH David,13,6,0,2,0,0,0,0,0,12,6,0,2
6480bb93d5dc00a79edede9c,2017,,,1,PA Patel,RG Sharma,13,10,2,0,1,9,6,2,0,4,4,0,0
6480bb937dc0a09df8f7aeee,2017,,,2,HM Amla,MP Stoinis,13,15,1,0,1,3,3,0,0,9,12,1,0
6480bb9c5ec0713155cad138,2009/10,,,1,Anirudh Singh,TL Suman,13,10,2,0,1,9,9,1,0,4,1,1,0
6480bb96edb3270eba0af1d4,2020/21,,,1,AJ Finch,D Padikkal,13,17,1,0,1,2,9,0,0,9,8,1,0
