matchID,season,battingTeam,bowlingTeam,over,ballNo,innings,bowler,playerOut,outType,fieldersInvolved
648026d4dfd81a9c585959f5,2017,Royal Challengers Bangalore,Rising Pune Supergiant,5,3,1,BA Stokes,V Kohli,caught,"[""AM Rahane""]"
648026d4dfd81a9c585959f5,2017,Royal Challengers Bangalore,Rising Pune Supergiant,10,3,1,Imran Tahir,AB de Villiers,stumped,"[""MS Dhoni""]"
648026d4dfd81a9c585959f5,2017,Royal Challengers Bangalore,Rising Pune Supergiant,14,6,1,JD Unadkat,KM Jadhav,bowled,
648026d4dfd81a9c585959f5,2017,Royal Challengers Bangalore,Rising Pune Supergiant,15,5,1,BA Stokes,SR Watson,bowled,
648026d4dfd81a9c585959f5,2017,Royal Challengers Bangalore,Rising Pune Supergiant,17,3,1,SN Thakur,P Negi,caught,"[""RA Tripathi""]"
648026d4dfd81a9c585959f5,2017,Royal Challengers Bangalore,Rising Pune Supergiant,17,6,1,SN Thakur,STR Binny,bowled,
648026d4dfd81a9c585959f5,2017,Royal Challengers Bangalore,Rising Pune Supergiant,18,2,1,JD Unadkat,S Badree,bowled,
648026d4dfd81a9c585959f5,2017,Royal Challengers Bangalore,Rising Pune Supergiant,19,3,1,BA Stokes,AF Milne,bowled,
648026d4ee839018a1adde8a,2017,Delhi Daredevils,Kolkata Knight Riders,6,1,1,NM Coulter-Nile,SW Billings,caught,"[""RV Uthappa""]"
648026d4ee839018a1adde8a,2017,Delhi Daredevils,Kolkata Knight Riders,7,5,1,UT Yadav,SV Samson,caught,"[""RV Uthappa""]"
648026d4ee839018a1adde8a,2017,Delhi Daredevils,Kolkata Knight Riders,13,2,1,SP Narine,SS Iyer,run out,"[""C de Grandhomme"",""RV Uthappa""]"
648026d4ee839018a1adde8a,2017,Delhi Daredevils,Kolkata Knight Riders,14,6,1,NM Coulter-Nile,KK Nair,bowled,
648026d4ee839018a1adde8a,2017,Delhi Daredevils,Kolkata Knight Riders,17,2,1,SP Narine,AD Mathews,bowled,
648026d4ee839018a1adde8a,2017,Delhi Daredevils,Kolkata Knight Riders,18,2,1,NM Coulter-Nile,RR Pant,caught,"[""G Gambhir""]"
648026d4ee839018a1adde8a,2017,Delhi Daredevils,Kolkata Knight Riders,19,5,1,CR Woakes,CH Morris,caught,"[""UT Yadav""]"
648026d4ee839018a1adde8a,2017,Kolkata Knight Riders,Delhi Daredevils,0,5,2,Z Khan,C de Grandhomme,caught,"[""SW Billings""]"
648026d4ee839018a1adde8a,2017,Kolkata Knight Riders,Delhi Daredevils,1,6,2,PJ Cummins,RV Uthappa,caught,"[""RR Pant""]"
648026d4ee839018a1adde8a,2017,Kolkata Knight Riders,Delhi Daredevils,2,5,2,Z Khan,G Gambhir,caught,"[""AD Mathews""]"
648026d4ee839018a1adde8a,2017,Kolkata Knight Riders,Delhi Daredevils,14,5,2,CH Morris,YK Pathan,caught and bowled,
648026d4ee839018a1adde8a,2017,Kolkata Knight Riders,Delhi Daredevils,17,6,2,PJ Cummins,SA Yadav,caught,"[""Z Khan""]"
648026d4ee839018a1adde8a,2017,Kolkata Knight Riders,Delhi Daredevils,19,2,2,A Mishra,CR Woakes,stumped,"[""RR Pant""]"
648026d42457a591379e9d2f,2017,Sunrisers Hyderabad,Kings XI Punjab,4,6,1,MM Sharma,S Dhawan,caught,"[""WP Saha""]"
648026d42457a591379e9d2f,2017,Sunrisers Hyderabad,Kings XI Punjab,9,1,1,AR Patel,MC Henriques,stumped,"[""WP Saha""]"
648026d42457a591379e9d2f,2017,Sunrisers Hyderabad,Kings XI Punjab,9,2,1,AR Patel,Yuvraj Singh,caught,"[""WP Saha""]"
648026d42457a591379e9d2f,2017,Sunrisers Hyderabad,Kings XI Punjab,15,3,1,KC Cariappa,NV Ojha,stumped,"[""WP Saha""]"
648026d42457a591379e9d2f,2017,Sunrisers Hyderabad,Kings XI Punjab,18,4,1,MM Sharma,DJ Hooda,caught,"[""Sandeep Sharma""]"
648026d42457a591379e9d2f,2017,Sunrisers Hyderabad,Kings XI Punjab,19,3,1,Sandeep Sharma,Mohammad Nabi,caught,"[""DA Miller""]"
648026d42457a591379e9d2f,2017,Kings XI Punjab,Sunrisers Hyderabad,0,1,2,B Kumar,HM Amla,lbw,
648026d42457a591379e9d2f,2017,Kings XI Punjab,Sunrisers Hyderabad,2,5,2,B Kumar,GJ Maxwell,caught,"[""DA Warner""]"
648026d42457a591379e9d2f,2017,Kings XI Punjab,Sunrisers Hyderabad,8,1,2,Mohammad Nabi,EJG Morgan,bowled,
648026d42457a591379e9d2f,2017,Kings XI Punjab,Sunrisers Hyderabad,9,4,2,Rashid Khan,DA Miller,bowled,
648026d42457a591379e9d2f,2017,Kings XI Punjab,Sunrisers Hyderabad,9,6,2,Rashid Khan,WP Saha,bowled,
648026d42457a591379e9d2f,2017,Kings XI Punjab,Sunrisers Hyderabad,13,4,2,MC Henriques,AR Patel,caught,"[""S Dhawan""]"
648026d42457a591379e9d2f,2017,Kings XI Punjab,Sunrisers Hyderabad,16,2,2,B Kumar,MM Sharma,caught,"[""S Dhawan""]"
648026d42457a591379e9d2f,2017,Kings XI Punjab,Sunrisers Hyderabad,18,1,2,B Kumar,KC Cariappa,bowled,
648026d42457a591379e9d2f,2017,Kings XI Punjab,Sunrisers Hyderabad,18,3,2,B Kumar,M Vohra,lbw,
648026d42457a591379e9d2f,2017,Kings XI Punjab,Sunrisers Hyderabad,19,6,2,S Kaul,I Sharma,bowled,
648026d45c122fcdf1f28163,2017,Royal Challengers Bangalore,Gujarat Lions,12,4,2,Basil Thampi,CH Gayle,lbw,
648026d45c122fcdf1f28163,2017,Royal Challengers Bangalore,Gujarat Lions,15,5,2,DS Kulkarni,V Kohli,caught,"[""DR Smith""]"
648026d45c122fcdf1f28163,2017,Gujarat Lions,Royal Challengers Bangalore,1,2,1,YS Chahal,DR Smith,caught,"[""Mandeep Singh""]"
648026d45c122fcdf1f28163,2017,Gujarat Lions,Royal Challengers Bangalore,3,7,1,YS Chahal,SK Raina,caught,"[""SR Watson""]"
648026d45c122fcdf1f28163,2017,Gujarat Lions,Royal Challengers Bangalore,9,5,1,P Negi,AJ Finch,stumped,"[""KM Jadhav""]"
648026d45c122fcdf1f28163,2017,Gujarat Lions,Royal Challengers Bangalore,10,6,1,S Aravind,KD Karthik,caught,"[""V Kohli""]"
648026d45c122fcdf1f28163,2017,Gujarat Lions,Royal Challengers Bangalore,14,4,1,YS Chahal,BB McCullum,caught,"[""AF Milne""]"
648026d45c122fcdf1f28163,2017,Gujarat Lions,Royal Challengers Bangalore,17,4,1,TM Head,RA Jadeja,run out,"[""P Negi"",""KM Jadhav""]"
648026d45c122fcdf1f28163,2017,Gujarat Lions,Royal Challengers Bangalore,19,4,1,AF Milne,Ishan Kishan,caught,"[""YS Chahal""]"
648026d477a9a7a2001ae466,2017,Sunrisers Hyderabad,Delhi Daredevils,1,5,1,CH Morris,DA Warner,caught,"[""A Mishra""]"
648026d477a9a7a2001ae466,2017,Sunrisers Hyderabad,Delhi Daredevils,16,1,1,CH Morris,KS Williamson,caught,"[""SS Iyer""]"
648026d477a9a7a2001ae466,2017,Sunrisers Hyderabad,Delhi Daredevils,18,1,1,CH Morris,S Dhawan,caught,"[""AD Mathews""]"
648026d477a9a7a2001ae466,2017,Sunrisers Hyderabad,Delhi Daredevils,18,2,1,CH Morris,Yuvraj Singh,bowled,
648026d477a9a7a2001ae466,2017,Delhi Daredevils,Sunrisers Hyderabad,1,5,2,Mohammed Siraj,SW Billings,caught,"[""DJ Hooda""]"
648026d477a9a7a2001ae466,2017,Delhi Daredevils,Sunrisers Hyderabad,9,2,2,Yuvraj Singh,KK Nair,run out,"[""V Shankar"",""Yuvraj Singh""]"
648026d477a9a7a2001ae466,2017,Delhi Daredevils,Sunrisers Hyderabad,9,5,2,Yuvraj Singh,RR Pant,caught,"[""DA Warner""]"
648026d477a9a7a2001ae466,2017,Delhi Daredevils,Sunrisers Hyderabad,13,1,2,Mohammed Siraj,SV Samson,caught,"[""MC Henriques""]"
648026d477a9a7a2001ae466,2017,Delhi Daredevils,Sunrisers Hyderabad,19,5,2,S Kaul,AD Mathews,caught,"[""CJ Jordan""]"
648026d4a9ea2dfbf4259e00,2017,Kings XI Punjab,Mumbai Indians,5,5,1,MJ McClenaghan,SE Marsh,caught,"[""KA Pollard""]"
648026d4a9ea2dfbf4259e00,2017,Kings XI Punjab,Mumbai Indians,10,7,1,KH Pandya,WP Saha,bowled,
648026d4a9ea2dfbf4259e00,2017,Kings XI Punjab,Mumbai Indians,16,3,1,JJ Bumrah,GJ Maxwell,bowled,
648026d4a9ea2dfbf4259e00,2017,Kings XI Punjab,Mumbai Indians,17,2,1,MJ McClenaghan,MP Stoinis,caught,"[""KA Pollard""]"
648026d4a9ea2dfbf4259e00,2017,Mumbai Indians,Kings XI Punjab,5,6,2,MP Stoinis,PA Patel,caught,"[""GJ Maxwell""]"
648026d4a9ea2dfbf4259e00,2017,Mumbai Indians,Kings XI Punjab,13,1,2,MM Sharma,JC Buttler,caught,"[""GJ Maxwell""]"
648026d4a82b82cfa7635162,2017,Kolkata Knight Riders,Gujarat Lions,3,2,1,SK Raina,SP Narine,caught,"[""JP Faulkner""]"
648026d4a82b82cfa7635162,2017,Kolkata Knight Riders,Gujarat Lions,11,3,1,JP Faulkner,G Gambhir,caught,"[""SK Raina""]"
648026d4a82b82cfa7635162,2017,Kolkata Knight Riders,Gujarat Lions,18,2,1,P Kumar,RV Uthappa,caught,"[""BB McCullum""]"
648026d4a82b82cfa7635162,2017,Kolkata Knight Riders,Gujarat Lions,19,3,1,Basil Thampi,MK Pandey,bowled,
648026d4a82b82cfa7635162,2017,Kolkata Knight Riders,Gujarat Lions,19,5,1,Basil Thampi,SA Yadav,run out,"[""BB McCullum"",""KD Karthik""]"
648026d4a82b82cfa7635162,2017,Gujarat Lions,Kolkata Knight Riders,3,4,2,NM Coulter-Nile,AJ Finch,caught,"[""MK Pandey""]"
648026d4a82b82cfa7635162,2017,Gujarat Lions,Kolkata Knight Riders,6,2,2,CR Woakes,BB McCullum,caught,"[""MK Pandey""]"
648026d4a82b82cfa7635162,2017,Gujarat Lions,Kolkata Knight Riders,7,2,2,NM Coulter-Nile,KD Karthik,caught,"[""G Gambhir""]"
648026d4a82b82cfa7635162,2017,Gujarat Lions,Kolkata Knight Riders,11,4,2,Kuldeep Yadav,Ishan Kishan,caught,"[""UT Yadav""]"
648026d4a82b82cfa7635162,2017,Gujarat Lions,Kolkata Knight Riders,12,4,2,UT Yadav,DR Smith,bowled,
648026d4a82b82cfa7635162,2017,Gujarat Lions,Kolkata Knight Riders,17,5,2,Kuldeep Yadav,SK Raina,caught,"[""MK Pandey""]"
648026d4b66b12a652cef2d1,2017,Mumbai Indians,Delhi Daredevils,3,7,1,K Rabada,PA Patel,bowled,
648026d4b66b12a652cef2d1,2017,Mumbai Indians,Delhi Daredevils,5,1,1,CH Morris,JC Buttler,run out,"[""SV Samson""]"
648026d4b66b12a652cef2d1,2017,Mumbai Indians,Delhi Daredevils,7,2,1,PJ Cummins,N Rana,caught,"[""CJ Anderson""]"
648026d4b66b12a652cef2d1,2017,Mumbai Indians,Delhi Daredevils,8,1,1,A Mishra,RG Sharma,caught,"[""PJ Cummins""]"
648026d4b66b12a652cef2d1,2017,Mumbai Indians,Delhi Daredevils,12,5,1,A Mishra,KH Pandya,caught,"[""RR Pant""]"
648026d4b66b12a652cef2d1,2017,Mumbai Indians,Delhi Daredevils,17,1,1,PJ Cummins,KA Pollard,caught,"[""SV Samson""]"
648026d4b66b12a652cef2d1,2017,Mumbai Indians,Delhi Daredevils,18,7,1,K Rabada,Harbhajan Singh,run out,"[""K Rabada""]"
648026d4b66b12a652cef2d1,2017,Mumbai Indians,Delhi Daredevils,19,3,1,CH Morris,HH Pandya,run out,"[""KK Nair"",""RR Pant""]"
648026d4b66b12a652cef2d1,2017,Delhi Daredevils,Mumbai Indians,0,4,2,MG Johnson,AP Tare,run out,"[""HH Pandya""]"
648026d4b66b12a652cef2d1,2017,Delhi Daredevils,Mumbai Indians,1,2,2,MJ McClenaghan,SV Samson,caught,"[""RG Sharma""]"
648026d4b66b12a652cef2d1,2017,Delhi Daredevils,Mumbai Indians,3,3,2,MJ McClenaghan,SS Iyer,caught,"[""PA Patel""]"
648026d4b66b12a652cef2d1,2017,Delhi Daredevils,Mumbai Indians,3,7,2,MJ McClenaghan,CJ Anderson,lbw,
648026d4b66b12a652cef2d1,2017,Delhi Daredevils,Mumbai Indians,5,3,2,JJ Bumrah,RR Pant,caught,"[""Harbhajan Singh""]"
648026d4b66b12a652cef2d1,2017,Delhi Daredevils,Mumbai Indians,6,3,2,HH Pandya,KK Nair,bowled,
648026d4b66b12a652cef2d1,2017,Delhi Daredevils,Mumbai Indians,18,4,2,JJ Bumrah,K Rabada,bowled,
648026d479626c707b5765d8,2017,Sunrisers Hyderabad,Rising Pune Supergiant,8,1,2,Imran Tahir,S Dhawan,caught,"[""RA Tripathi""]"
648026d479626c707b5765d8,2017,Sunrisers Hyderabad,Rising Pune Supergiant,12,3,2,DT Christian,KS Williamson,lbw,
648026d479626c707b5765d8,2017,Sunrisers Hyderabad,Rising Pune Supergiant,16,3,2,JD Unadkat,DA Warner,bowled,
648026d479626c707b5765d8,2017,Rising Pune Supergiant,Sunrisers Hyderabad,3,1,1,Bipul Sharma,AM Rahane,caught,"[""S Kaul""]"
648026d479626c707b5765d8,2017,Rising Pune Supergiant,Sunrisers Hyderabad,10,5,1,Rashid Khan,SPD Smith,bowled,
648026d479626c707b5765d8,2017,Rising Pune Supergiant,Sunrisers Hyderabad,13,1,1,Rashid Khan,RA Tripathi,run out,"[""Rashid Khan""]"
648026d479626c707b5765d8,2017,Rising Pune Supergiant,Sunrisers Hyderabad,16,1,1,B Kumar,BA Stokes,caught,"[""V Shankar""]"
648026d4392b92821e3ddbb8,2017,Kings XI Punjab,Gujarat Lions,1,2,2,NB Singh,M Vohra,caught,"[""KD Karthik""]"
648026d4392b92821e3ddbb8,2017,Kings XI Punjab,Gujarat Lions,9,2,2,AJ Tye,SE Marsh,caught,"[""SK Raina""]"
648026d4392b92821e3ddbb8,2017,Kings XI Punjab,Gujarat Lions,13,6,2,SS Agarwal,HM Amla,caught and bowled,
648026d4392b92821e3ddbb8,2017,Kings XI Punjab,Gujarat Lions,14,2,2,RA Jadeja,GJ Maxwell,lbw,
648026d4392b92821e3ddbb8,2017,Kings XI Punjab,Gujarat Lions,17,5,2,AJ Tye,MP Stoinis,caught,"[""BB McCullum""]"
648026d4392b92821e3ddbb8,2017,Kings XI Punjab,Gujarat Lions,18,4,2,DR Smith,AR Patel,caught,"[""AJ Finch""]"
648026d4392b92821e3ddbb8,2017,Kings XI Punjab,Gujarat Lions,19,6,2,Basil Thampi,WP Saha,run out,"[""Basil Thampi""]"
648026d4392b92821e3ddbb8,2017,Gujarat Lions,Kings XI Punjab,0,6,1,Sandeep Sharma,BB McCullum,lbw,
648026d4392b92821e3ddbb8,2017,Gujarat Lions,Kings XI Punjab,5,4,1,MM Sharma,AJ Finch,caught,"[""MP Stoinis""]"
648026d4392b92821e3ddbb8,2017,Gujarat Lions,Kings XI Punjab,8,6,1,AR Patel,SK Raina,caught,"[""GJ Maxwell""]"
648026d4392b92821e3ddbb8,2017,Gujarat Lions,Kings XI Punjab,11,6,1,KC Cariappa,RA Jadeja,caught and bowled,
648026d4392b92821e3ddbb8,2017,Gujarat Lions,Kings XI Punjab,12,6,1,AR Patel,DR Smith,caught,"[""MP Stoinis""]"
648026d4392b92821e3ddbb8,2017,Gujarat Lions,Kings XI Punjab,13,1,1,KC Cariappa,AD Nath,lbw,
648026d4392b92821e3ddbb8,2017,Gujarat Lions,Kings XI Punjab,16,4,1,Sandeep Sharma,AJ Tye,bowled,
648026d46690c3525f879b52,2017,Kolkata Knight Riders,Royal Challengers Bangalore,3,5,1,TS Mills,G Gambhir,caught,"[""KM Jadhav""]"
648026d46690c3525f879b52,2017,Kolkata Knight Riders,Royal Challengers Bangalore,5,4,1,STR Binny,SP Narine,caught,"[""YS Chahal""]"
648026d46690c3525f879b52,2017,Kolkata Knight Riders,Royal Challengers Bangalore,6,2,1,S Badree,RV Uthappa,lbw,
648026d46690c3525f879b52,2017,Kolkata Knight Riders,Royal Challengers Bangalore,9,2,1,YS Chahal,YK Pathan,stumped,"[""KM Jadhav""]"
648026d46690c3525f879b52,2017,Kolkata Knight Riders,Royal Challengers Bangalore,11,1,1,YS Chahal,MK Pandey,caught,"[""S Badree""]"
648026d46690c3525f879b52,2017,Kolkata Knight Riders,Royal Challengers Bangalore,11,3,1,YS Chahal,C de Grandhomme,caught,"[""V Kohli""]"
648026d46690c3525f879b52,2017,Kolkata Knight Riders,Royal Challengers Bangalore,16,3,1,TS Mills,CR Woakes,caught,"[""Mandeep Singh""]"
648026d46690c3525f879b52,2017,Kolkata Knight Riders,Royal Challengers Bangalore,17,4,1,P Negi,NM Coulter-Nile,caught,"[""AB de Villiers""]"
648026d46690c3525f879b52,2017,Kolkata Knight Riders,Royal Challengers Bangalore,17,5,1,P Negi,SA Yadav,caught,"[""TS Mills""]"
648026d46690c3525f879b52,2017,Kolkata Knight Riders,Royal Challengers Bangalore,19,3,1,S Aravind,Kuldeep Yadav,bowled,
648026d46690c3525f879b52,2017,Royal Challengers Bangalore,Kolkata Knight Riders,0,4,2,NM Coulter-Nile,V Kohli,caught,"[""MK Pandey""]"
648026d46690c3525f879b52,2017,Royal Challengers Bangalore,Kolkata Knight Riders,1,2,2,UT Yadav,Mandeep Singh,caught,"[""MK Pandey""]"
648026d46690c3525f879b52,2017,Royal Challengers Bangalore,Kolkata Knight Riders,2,3,2,NM Coulter-Nile,AB de Villiers,caught,"[""RV Uthappa""]"
648026d46690c3525f879b52,2017,Royal Challengers Bangalore,Kolkata Knight Riders,4,1,2,NM Coulter-Nile,KM Jadhav,caught,"[""CR Woakes""]"
648026d46690c3525f879b52,2017,Royal Challengers Bangalore,Kolkata Knight Riders,6,3,2,CR Woakes,CH Gayle,caught,"[""NM Coulter-Nile""]"
648026d46690c3525f879b52,2017,Royal Challengers Bangalore,Kolkata Knight Riders,6,6,2,CR Woakes,STR Binny,caught,"[""RV Uthappa""]"
648026d46690c3525f879b52,2017,Royal Challengers Bangalore,Kolkata Knight Riders,7,3,2,C de Grandhomme,P Negi,lbw,
648026d46690c3525f879b52,2017,Royal Challengers Bangalore,Kolkata Knight Riders,8,3,2,CR Woakes,S Badree,lbw,
648026d46690c3525f879b52,2017,Royal Challengers Bangalore,Kolkata Knight Riders,9,1,2,C de Grandhomme,TS Mills,caught,"[""Kuldeep Yadav""]"
648026d46690c3525f879b52,2017,Royal Challengers Bangalore,Kolkata Knight Riders,9,4,2,C de Grandhomme,YS Chahal,caught,"[""MK Pandey""]"
648026d4b32de13dfe405d84,2017,Rising Pune Supergiant,Mumbai Indians,9,3,2,KV Sharma,AM Rahane,caught and bowled,
648026d4b32de13dfe405d84,2017,Rising Pune Supergiant,Mumbai Indians,11,3,2,KV Sharma,RA Tripathi,caught,"[""KA Pollard""]"
648026d4b32de13dfe405d84,2017,Rising Pune Supergiant,Mumbai Indians,12,6,2,Harbhajan Singh,SPD Smith,bowled,
648026d4b32de13dfe405d84,2017,Rising Pune Supergiant,Mumbai Indians,16,1,2,MG Johnson,BA Stokes,bowled,
648026d4b32de13dfe405d84,2017,Rising Pune Supergiant,Mumbai Indians,17,3,2,JJ Bumrah,MS Dhoni,bowled,
648026d4b32de13dfe405d84,2017,Rising Pune Supergiant,Mumbai Indians,19,4,2,JJ Bumrah,MK Tiwary,lbw,
648026d4b32de13dfe405d84,2017,Mumbai Indians,Rising Pune Supergiant,4,2,1,BA Stokes,JC Buttler,caught,"[""Washington Sundar""]"
648026d4b32de13dfe405d84,2017,Mumbai Indians,Rising Pune Supergiant,7,2,1,DT Christian,N Rana,caught,"[""JD Unadkat""]"
648026d4b32de13dfe405d84,2017,Mumbai Indians,Rising Pune Supergiant,8,6,1,Washington Sundar,PA Patel,bowled,
648026d4b32de13dfe405d84,2017,Mumbai Indians,Rising Pune Supergiant,12,1,1,BA Stokes,KV Sharma,bowled,
648026d4b32de13dfe405d84,2017,Mumbai Indians,Rising Pune Supergiant,16,1,1,Imran Tahir,KA Pollard,caught,"[""SPD Smith""]"
648026d4b32de13dfe405d84,2017,Mumbai Indians,Rising Pune Supergiant,19,1,1,JD Unadkat,HH Pandya,caught,"[""BA Stokes""]"
648026d4b32de13dfe405d84,2017,Mumbai Indians,Rising Pune Supergiant,19,4,1,JD Unadkat,RG Sharma,caught and bowled,
648026d4b32de13dfe405d84,2017,Mumbai Indians,Rising Pune Supergiant,19,5,1,JD Unadkat,MJ McClenaghan,run out,"[""JD Unadkat"",""BA Stokes""]"
648026d449270bb4c2ccae80,2017,Rising Pune Supergiant,Kolkata Knight Riders,7,5,1,PP Chawla,RA Tripathi,bowled,
648026d449270bb4c2ccae80,2017,Rising Pune Supergiant,Kolkata Knight Riders,13,3,1,SP Narine,AM Rahane,stumped,"[""RV Uthappa""]"
648026d449270bb4c2ccae80,2017,Rising Pune Supergiant,Kolkata Knight Riders,17,2,1,Kuldeep Yadav,MS Dhoni,stumped,"[""RV Uthappa""]"
648026d449270bb4c2ccae80,2017,Rising Pune Supergiant,Kolkata Knight Riders,17,5,1,Kuldeep Yadav,MK Tiwary,stumped,"[""RV Uthappa""]"
648026d449270bb4c2ccae80,2017,Rising Pune Supergiant,Kolkata Knight Riders,19,7,1,UT Yadav,DT Christian,caught,"[""MK Pandey""]"
648026d449270bb4c2ccae80,2017,Kolkata Knight Riders,Rising Pune Supergiant,2,4,2,Washington Sundar,SP Narine,run out,"[""SN Thakur"",""MS Dhoni""]"
648026d449270bb4c2ccae80,2017,Kolkata Knight Riders,Rising Pune Supergiant,16,5,2,JD Unadkat,RV Uthappa,caught,"[""RA Tripathi""]"
648026d449270bb4c2ccae80,2017,Kolkata Knight Riders,Rising Pune Supergiant,17,4,2,DT Christian,G Gambhir,caught,"[""SN Thakur""]"
648026d49e45d86d171b17ae,2017,Royal Challengers Bangalore,Gujarat Lions,3,6,1,Basil Thampi,V Kohli,caught,"[""AJ Finch""]"
648026d49e45d86d171b17ae,2017,Royal Challengers Bangalore,Gujarat Lions,4,1,1,AJ Tye,CH Gayle,caught,"[""KD Karthik""]"
648026d49e45d86d171b17ae,2017,Royal Challengers Bangalore,Gujarat Lions,4,2,1,AJ Tye,TM Head,caught,"[""SK Raina""]"
648026d49e45d86d171b17ae,2017,Royal Challengers Bangalore,Gujarat Lions,8,4,1,RA Jadeja,KM Jadhav,bowled,
648026d49e45d86d171b17ae,2017,Royal Challengers Bangalore,Gujarat Lions,9,4,1,Ankit Soni,AB de Villiers,run out,"[""RA Jadeja""]"
648026d49e45d86d171b17ae,2017,Royal Challengers Bangalore,Gujarat Lions,13,4,1,Ankit Soni,P Negi,caught,"[""Basil Thampi""]"
648026d49e45d86d171b17ae,2017,Royal Challengers Bangalore,Gujarat Lions,14,3,1,RA Jadeja,S Badree,caught,"[""Ishan Kishan""]"
648026d49e45d86d171b17ae,2017,Royal Challengers Bangalore,Gujarat Lions,15,5,1,AJ Tye,Mandeep Singh,caught,"[""RA Jadeja""]"
648026d49e45d86d171b17ae,2017,Royal Challengers Bangalore,Gujarat Lions,19,4,1,JP Faulkner,S Aravind,caught,"[""BB McCullum""]"
648026d49e45d86d171b17ae,2017,Royal Challengers Bangalore,Gujarat Lions,19,6,1,JP Faulkner,YS Chahal,run out,"[""BB McCullum"",""KD Karthik""]"
648026d49e45d86d171b17ae,2017,Gujarat Lions,Royal Challengers Bangalore,2,3,2,S Badree,Ishan Kishan,lbw,
648026d49e45d86d171b17ae,2017,Gujarat Lions,Royal Challengers Bangalore,4,1,2,S Badree,BB McCullum,caught,"[""AB de Villiers""]"
648026d49e45d86d171b17ae,2017,Gujarat Lions,Royal Challengers Bangalore,12,1,2,P Negi,AJ Finch,caught,"[""AB de Villiers""]"
648026d46ba46706abcee367,2017,Delhi Daredevils,Kolkata Knight Riders,4,6,2,SP Narine,KK Nair,lbw,
648026d46ba46706abcee367,2017,Delhi Daredevils,Kolkata Knight Riders,13,6,2,UT Yadav,SV Samson,lbw,
648026d46ba46706abcee367,2017,Delhi Daredevils,Kolkata Knight Riders,15,1,2,NM Coulter-Nile,RR Pant,lbw,
648026d46ba46706abcee367,2017,Delhi Daredevils,Kolkata Knight Riders,15,5,2,NM Coulter-Nile,SS Iyer,lbw,
648026d46ba46706abcee367,2017,Delhi Daredevils,Kolkata Knight Riders,17,1,2,SP Narine,CJ Anderson,run out,"[""SP Jackson"",""G Gambhir""]"
648026d46ba46706abcee367,2017,Delhi Daredevils,Kolkata Knight Riders,19,5,2,NM Coulter-Nile,CH Morris,caught,"[""CR Woakes""]"
648026d46ba46706abcee367,2017,Kolkata Knight Riders,Delhi Daredevils,1,2,1,K Rabada,SP Narine,bowled,
648026d46ba46706abcee367,2017,Kolkata Knight Riders,Delhi Daredevils,12,2,1,CJ Anderson,RV Uthappa,run out,"[""KK Nair""]"
648026d46ba46706abcee367,2017,Kolkata Knight Riders,Delhi Daredevils,14,5,1,K Rabada,MK Pandey,bowled,
648026d412457a70b491d2fe,2017,Sunrisers Hyderabad,Kings XI Punjab,9,6,2,GJ Maxwell,DA Warner,bowled,
648026d412457a70b491d2fe,2017,Sunrisers Hyderabad,Kings XI Punjab,14,2,2,MM Sharma,S Dhawan,caught,"[""GJ Maxwell""]"
648026d412457a70b491d2fe,2017,Sunrisers Hyderabad,Kings XI Punjab,17,1,2,GJ Maxwell,Yuvraj Singh,caught,"[""AR Patel""]"
648026d412457a70b491d2fe,2017,Kings XI Punjab,Sunrisers Hyderabad,2,2,1,B Kumar,MJ Guptill,caught,"[""MC Henriques""]"
648026d412457a70b491d2fe,2017,Kings XI Punjab,Sunrisers Hyderabad,3,5,1,A Nehra,M Vohra,caught,"[""S Kaul""]"
648026d412457a70b491d2fe,2017,Kings XI Punjab,Sunrisers Hyderabad,4,6,1,S Kaul,GJ Maxwell,caught,"[""A Nehra""]"
648026d412457a70b491d2fe,2017,Kings XI Punjab,Sunrisers Hyderabad,13,1,1,Rashid Khan,EJG Morgan,caught,"[""DJ Hooda""]"
648026d412457a70b491d2fe,2017,Kings XI Punjab,Sunrisers Hyderabad,14,7,1,S Kaul,WP Saha,bowled,
648026d412457a70b491d2fe,2017,Kings XI Punjab,Sunrisers Hyderabad,15,4,1,B Kumar,SE Marsh,caught,"[""DJ Hooda""]"
648026d412457a70b491d2fe,2017,Kings XI Punjab,Sunrisers Hyderabad,17,4,1,S Kaul,AR Patel,caught,"[""DA Warner""]"
648026d412457a70b491d2fe,2017,Kings XI Punjab,Sunrisers Hyderabad,19,2,1,A Nehra,MM Sharma,caught,"[""DJ Hooda""]"
648026d412457a70b491d2fe,2017,Kings XI Punjab,Sunrisers Hyderabad,19,6,1,A Nehra,Anureet Singh,caught,"[""KS Williamson""]"
648026d41887deb9a7a62a2c,2017,Rising Pune Supergiant,Royal Challengers Bangalore,3,1,1,S Badree,AM Rahane,caught,"[""AF Milne""]"
648026d41887deb9a7a62a2c,2017,Rising Pune Supergiant,Royal Challengers Bangalore,8,2,1,P Negi,RA Tripathi,caught,"[""KM Jadhav""]"
648026d41887deb9a7a62a2c,2017,Rising Pune Supergiant,Royal Challengers Bangalore,13,5,1,STR Binny,SPD Smith,caught,"[""AF Milne""]"
648026d41887deb9a7a62a2c,2017,Royal Challengers Bangalore,Rising Pune Supergiant,1,6,2,JD Unadkat,TM Head,bowled,
